N,K,method_id,label,throughput_mbps,se_bps_per_hz
8,50,topn,AP-Top-N (N=8),33.56104731396637,1.6780523656983186
8,50,topn,AP-Top-N (N=8),91.7064608502171,4.585323042510855
8,50,topn,AP-Top-N (N=8),112.19254266116049,5.609627133058024
8,50,topn,AP-Top-N (N=8),79.35251479229105,3.9676257396145522
8,50,topn,AP-Top-N (N=8),103.71635699958475,5.185817849979237
8,50,topn,AP-Top-N (N=8),72.35076339358761,3.617538169679381
8,50,topn,AP-Top-N (N=8),62.78866406961455,3.1394332034807273
8,50,topn,AP-Top-N (N=8),79.62454300476278,3.9812271502381393
8,50,topn,AP-Top-N (N=8),15.400260629293252,0.7700130314646626
8,50,topn,AP-Top-N (N=8),88.78701931687414,4.4393509658437065
8,50,topn,AP-Top-N (N=8),79.34300305868472,3.967150152934236
8,50,topn,AP-Top-N (N=8),89.76137427822167,4.488068713911083
8,50,topn,AP-Top-N (N=8),98.60334603534753,4.930167301767376
8,50,topn,AP-Top-N (N=8),92.06894706366658,4.603447353183329
8,50,topn,AP-Top-N (N=8),40.913377427752295,2.0456688713876146
8,50,topn,AP-Top-N (N=8),73.18920085939276,3.6594600429696382
8,50,topn,AP-Top-N (N=8),91.83862479295054,4.591931239647527
8,50,topn,AP-Top-N (N=8),79.97490946837621,3.9987454734188104
8,50,topn,AP-Top-N (N=8),56.30443378369874,2.815221689184937
8,50,topn,AP-Top-N (N=8),86.58376505541075,4.329188252770538
8,50,topn,AP-Top-N (N=8),100.86847910934029,5.043423955467014
8,50,topn,AP-Top-N (N=8),99.63589905301936,4.981794952650968
8,50,topn,AP-Top-N (N=8),85.63924627831103,4.281962313915551
8,50,topn,AP-Top-N (N=8),51.09848997655535,2.5549244988277673
8,50,topn,AP-Top-N (N=8),34.54050672000265,1.7270253360001322
8,50,topn,AP-Top-N (N=8),91.16119950887592,4.558059975443796
8,50,topn,AP-Top-N (N=8),85.13487181021002,4.256743590510501
8,50,topn,AP-Top-N (N=8),94.83429067142245,4.741714533571122
8,50,topn,AP-Top-N (N=8),74.9815246939764,3.74907623469882
8,50,topn,AP-Top-N (N=8),105.4590748424221,5.272953742121105
8,50,topn,AP-Top-N (N=8),2.4535949911062747,0.12267974955531373
8,50,topn,AP-Top-N (N=8),104.06025033156777,5.203012516578389
8,50,topn,AP-Top-N (N=8),109.02480084593181,5.4512400422965905
8,50,topn,AP-Top-N (N=8),46.19869299194136,2.309934649597068
8,50,topn,AP-Top-N (N=8),68.75206130969411,3.4376030654847054
8,50,topn,AP-Top-N (N=8),111.23131419760348,5.561565709880174
8,50,topn,AP-Top-N (N=8),79.5029284801918,3.9751464240095897
8,50,topn,AP-Top-N (N=8),31.554925768053938,1.577746288402697
8,50,topn,AP-Top-N (N=8),95.8001288088363,4.7900064404418154
8,50,topn,AP-Top-N (N=8),72.78587157990275,3.6392935789951375
8,50,topn,AP-Top-N (N=8),48.54192655556376,2.4270963277781883
8,50,topn,AP-Top-N (N=8),81.24722721326862,4.062361360663431
8,50,topn,AP-Top-N (N=8),39.244691634625894,1.962234581731295
8,50,topn,AP-Top-N (N=8),70.22111782699128,3.5110558913495638
8,50,topn,AP-Top-N (N=8),27.843486075956676,1.3921743037978338
8,50,topn,AP-Top-N (N=8),84.1720069965074,4.20860034982537
8,50,topn,AP-Top-N (N=8),86.59835709545534,4.329917854772767
8,50,topn,AP-Top-N (N=8),77.30318770298908,3.8651593851494535
8,50,topn,AP-Top-N (N=8),97.2853638310942,4.86426819155471
8,50,topn,AP-Top-N (N=8),71.75209856723914,3.5876049283619573
8,50,topn,AP-Top-N (N=8),119.1194569504638,5.95597284752319
8,50,topn,AP-Top-N (N=8),113.61955941324423,5.680977970662211
8,50,topn,AP-Top-N (N=8),101.08982867110055,5.054491433555027
8,50,topn,AP-Top-N (N=8),115.71448919039815,5.7857244595199075
8,50,topn,AP-Top-N (N=8),86.46344953141367,4.323172476570684
8,50,topn,AP-Top-N (N=8),40.436684199207804,2.02183420996039
8,50,topn,AP-Top-N (N=8),23.051107164526936,1.1525553582263468
8,50,topn,AP-Top-N (N=8),98.61117398381941,4.9305586991909705
8,50,topn,AP-Top-N (N=8),27.773273907422865,1.3886636953711433
8,50,topn,AP-Top-N (N=8),34.45988667322823,1.7229943336614117
8,50,topn,AP-Top-N (N=8),75.722374127697,3.7861187063848494
8,50,topn,AP-Top-N (N=8),80.97187366449347,4.048593683224674
8,50,topn,AP-Top-N (N=8),94.68705770628326,4.734352885314163
8,50,topn,AP-Top-N (N=8),22.415413101625372,1.1207706550812686
8,50,topn,AP-Top-N (N=8),65.74074728723237,3.2870373643616184
8,50,topn,AP-Top-N (N=8),87.20330184509258,4.360165092254629
8,50,topn,AP-Top-N (N=8),66.91326570742382,3.345663285371191
8,50,topn,AP-Top-N (N=8),98.97396677682443,4.948698338841221
8,50,topn,AP-Top-N (N=8),54.130246064612116,2.7065123032306055
8,50,topn,AP-Top-N (N=8),84.39885314796369,4.219942657398184
8,50,topn,AP-Top-N (N=8),87.7640830902353,4.388204154511765
8,50,topn,AP-Top-N (N=8),50.013563742723676,2.5006781871361836
8,50,topn,AP-Top-N (N=8),23.5588506752415,1.177942533762075
8,50,topn,AP-Top-N (N=8),67.01071851114742,3.350535925557371
8,50,topn,AP-Top-N (N=8),62.526196502759845,3.126309825137992
8,50,topn,AP-Top-N (N=8),87.09164544468958,4.354582272234478
8,50,topn,AP-Top-N (N=8),95.36797611121902,4.768398805560951
8,50,topn,AP-Top-N (N=8),59.986877257524526,2.9993438628762266
8,50,topn,AP-Top-N (N=8),52.03113363223086,2.601556681611543
8,50,topn,AP-Top-N (N=8),82.39340184647016,4.119670092323508
8,50,topn,AP-Top-N (N=8),113.47052669473528,5.673526334736764
8,50,topn,AP-Top-N (N=8),65.91461966082207,3.2957309830411035
8,50,topn,AP-Top-N (N=8),67.50877285401731,3.375438642700865
8,50,topn,AP-Top-N (N=8),54.60082060656282,2.7300410303281413
8,50,topn,AP-Top-N (N=8),31.519785366089664,1.5759892683044832
8,50,topn,AP-Top-N (N=8),109.91310909324739,5.495655454662369
8,50,topn,AP-Top-N (N=8),74.40548553439858,3.7202742767199295
8,50,topn,AP-Top-N (N=8),103.25474734119645,5.1627373670598224
8,50,topn,AP-Top-N (N=8),68.42152708403623,3.4210763542018117
8,50,topn,AP-Top-N (N=8),69.90163944262147,3.4950819721310733
8,50,topn,AP-Top-N (N=8),98.09541222467658,4.904770611233829
8,50,topn,AP-Top-N (N=8),62.169775165421406,3.1084887582710703
8,50,topn,AP-Top-N (N=8),92.54313012261967,4.627156506130984
8,50,topn,AP-Top-N (N=8),18.944100403988074,0.9472050201994038
8,50,topn,AP-Top-N (N=8),105.09688795599394,5.254844397799697
8,50,topn,AP-Top-N (N=8),108.14653451070413,5.407326725535206
8,50,topn,AP-Top-N (N=8),38.65121708331769,1.9325608541658845
8,50,topn,AP-Top-N (N=8),77.58161377232902,3.879080688616451
8,50,topn,AP-Top-N (N=8),41.171329328899986,2.0585664664449994
8,50,topn,AP-Top-N (N=8),49.485487396845784,2.474274369842289
8,50,topn,AP-Top-N (N=8),59.13941709013965,2.9569708545069826
8,50,topn,AP-Top-N (N=8),79.57417870515687,3.9787089352578433
8,50,topn,AP-Top-N (N=8),21.999725019738648,1.0999862509869325
8,50,topn,AP-Top-N (N=8),113.04649452723005,5.652324726361503
8,50,topn,AP-Top-N (N=8),25.2265741592564,1.2613287079628202
8,50,topn,AP-Top-N (N=8),46.07356811393045,2.3036784056965223
8,50,topn,AP-Top-N (N=8),61.191605734075395,3.05958028670377
8,50,topn,AP-Top-N (N=8),92.82807069412776,4.641403534706388
8,50,topn,AP-Top-N (N=8),115.96307288761543,5.798153644380771
8,50,topn,AP-Top-N (N=8),79.8588036501129,3.9929401825056448
8,50,topn,AP-Top-N (N=8),56.554130104628044,2.827706505231402
8,50,topn,AP-Top-N (N=8),58.99664257393564,2.949832128696782
8,50,topn,AP-Top-N (N=8),80.81354914287968,4.040677457143984
8,50,topn,AP-Top-N (N=8),65.90974917612509,3.2954874588062544
8,50,topn,AP-Top-N (N=8),68.43373731923324,3.4216868659616617
8,50,topn,AP-Top-N (N=8),113.22913624013513,5.661456812006756
8,50,topn,AP-Top-N (N=8),58.444323679594696,2.9222161839797347
8,50,topn,AP-Top-N (N=8),83.71662201973568,4.185831100986784
8,50,topn,AP-Top-N (N=8),49.11686817684123,2.4558434088420613
8,50,topn,AP-Top-N (N=8),39.73474994268749,1.9867374971343748
8,50,topn,AP-Top-N (N=8),102.900123414557,5.14500617072785
8,50,topn,AP-Top-N (N=8),103.11276101272144,5.155638050636072
8,50,topn,AP-Top-N (N=8),53.60153002575341,2.6800765012876706
8,50,topn,AP-Top-N (N=8),78.3795077302959,3.918975386514795
8,50,topn,AP-Top-N (N=8),100.40502715396433,5.020251357698216
8,50,topn,AP-Top-N (N=8),70.01496621967202,3.5007483109836013
8,50,topn,AP-Top-N (N=8),77.64031227710707,3.8820156138553537
8,50,topn,AP-Top-N (N=8),89.53185086647413,4.476592543323707
8,50,topn,AP-Top-N (N=8),79.91207131986644,3.9956035659933224
8,50,topn,AP-Top-N (N=8),76.7213959421557,3.8360697971077844
8,50,topn,AP-Top-N (N=8),65.49054514051404,3.2745272570257025
8,50,topn,AP-Top-N (N=8),73.19057095982227,3.6595285479911133
8,50,topn,AP-Top-N (N=8),15.750463516555126,0.7875231758277562
8,50,topn,AP-Top-N (N=8),84.30050675063002,4.215025337531501
8,50,topn,AP-Top-N (N=8),79.55517984919477,3.977758992459738
8,50,topn,AP-Top-N (N=8),79.3763797321916,3.9688189866095795
8,50,topn,AP-Top-N (N=8),92.69306302224552,4.634653151112277
8,50,topn,AP-Top-N (N=8),69.510201257924,3.4755100628961997
8,50,topn,AP-Top-N (N=8),94.68711190131928,4.734355595065964
8,50,topn,AP-Top-N (N=8),63.83678911353625,3.191839455676812
8,50,topn,AP-Top-N (N=8),68.70604663569002,3.435302331784501
8,50,topn,AP-Top-N (N=8),97.16764936696767,4.858382468348383
8,50,topn,AP-Top-N (N=8),18.397918785468846,0.9198959392734424
8,50,topn,AP-Top-N (N=8),95.99791948864616,4.799895974432308
8,50,topn,AP-Top-N (N=8),84.0520888570311,4.2026044428515545
8,50,topn,AP-Top-N (N=8),79.27562132284446,3.963781066142223
8,50,topn,AP-Top-N (N=8),55.30518738127191,2.765259369063595
8,50,topn,AP-Top-N (N=8),40.5017838038447,2.025089190192235
8,50,topn,AP-Top-N (N=8),47.57953098702423,2.3789765493512114
8,50,topn,AP-Top-N (N=8),53.94796358415396,2.6973981792076978
8,50,topn,AP-Top-N (N=8),63.342105342050004,3.1671052671025
8,50,topn,AP-Top-N (N=8),44.10472152934693,2.205236076467347
8,50,topn,AP-Top-N (N=8),35.431599743707416,1.771579987185371
8,50,topn,AP-Top-N (N=8),98.91545337869282,4.945772668934641
8,50,topn,AP-Top-N (N=8),68.01400920420438,3.400700460210219
8,50,topn,AP-Top-N (N=8),101.7952724546084,5.08976362273042
8,50,topn,AP-Top-N (N=8),93.36494216377271,4.668247108188636
8,50,topn,AP-Top-N (N=8),100.30886459235109,5.015443229617554
8,50,topn,AP-Top-N (N=8),106.44293439023933,5.3221467195119665
8,50,topn,AP-Top-N (N=8),97.62165694355932,4.881082847177966
8,50,topn,AP-Top-N (N=8),57.85639285647801,2.8928196428239006
8,50,topn,AP-Top-N (N=8),32.382604191763576,1.6191302095881788
8,50,topn,AP-Top-N (N=8),45.56247238089124,2.278123619044562
8,50,topn,AP-Top-N (N=8),83.73544079459244,4.186772039729622
8,50,topn,AP-Top-N (N=8),51.921959488384665,2.596097974419233
8,50,topn,AP-Top-N (N=8),103.52091172514545,5.176045586257273
8,50,topn,AP-Top-N (N=8),25.22075816695281,1.2610379083476404
8,50,topn,AP-Top-N (N=8),78.14504095455983,3.9072520477279915
8,50,topn,AP-Top-N (N=8),82.93381228223822,4.146690614111911
8,50,topn,AP-Top-N (N=8),105.05994319131757,5.252997159565878
8,50,topn,AP-Top-N (N=8),90.64951726014989,4.532475863007495
8,50,topn,AP-Top-N (N=8),60.033852631155455,3.0016926315577726
8,50,topn,AP-Top-N (N=8),80.38242753910865,4.019121376955432
8,50,topn,AP-Top-N (N=8),72.73733898554597,3.636866949277299
8,50,topn,AP-Top-N (N=8),87.57369798675835,4.378684899337918
8,50,topn,AP-Top-N (N=8),68.95239930519622,3.447619965259811
8,50,topn,AP-Top-N (N=8),88.89101067670913,4.444550533835456
8,50,topn,AP-Top-N (N=8),44.348695852979766,2.217434792648988
8,50,topn,AP-Top-N (N=8),102.10580271011636,5.105290135505818
8,50,topn,AP-Top-N (N=8),66.97501519478631,3.3487507597393154
8,50,topn,AP-Top-N (N=8),101.01746704516485,5.050873352258242
8,50,topn,AP-Top-N (N=8),104.68839174617271,5.234419587308635
8,50,topn,AP-Top-N (N=8),57.54692466991318,2.877346233495659
8,50,topn,AP-Top-N (N=8),39.34072436156681,1.9670362180783403
8,50,topn,AP-Top-N (N=8),83.46450520899099,4.1732252604495494
8,50,topn,AP-Top-N (N=8),100.52014905620375,5.0260074528101875
8,50,topn,AP-Top-N (N=8),42.18738274431496,2.109369137215748
8,50,topn,AP-Top-N (N=8),94.0927626436062,4.70463813218031
8,50,topn,AP-Top-N (N=8),92.84883883136587,4.642441941568293
8,50,topn,AP-Top-N (N=8),100.1148500068298,5.00574250034149
8,50,topn,AP-Top-N (N=8),70.27408729043033,3.5137043645215167
8,50,topn,AP-Top-N (N=8),66.67472027390497,3.333736013695248
8,50,topn,AP-Top-N (N=8),40.98312496897215,2.0491562484486074
8,50,topn,AP-Top-N (N=8),95.15512580524455,4.757756290262227
8,50,topn,AP-Top-N (N=8),23.774621381176573,1.1887310690588286
8,50,topn,AP-Top-N (N=8),97.74885040040469,4.887442520020235
8,50,topn,AP-Top-N (N=8),100.93529964191013,5.046764982095507
8,50,topn,AP-Top-N (N=8),76.00579056787087,3.8002895283935434
8,50,topn,AP-Top-N (N=8),110.02856669263352,5.501428334631676
8,50,topn,AP-Top-N (N=8),86.0123818614967,4.300619093074835
8,50,topn,AP-Top-N (N=8),112.20804576082803,5.610402288041402
8,50,topn,AP-Top-N (N=8),57.843320600824235,2.8921660300412118
8,50,topn,AP-Top-N (N=8),86.43598811403156,4.321799405701578
8,50,topn,AP-Top-N (N=8),106.54736811348424,5.327368405674211
8,50,topn,AP-Top-N (N=8),63.86923448645131,3.1934617243225656
8,50,topn,AP-Top-N (N=8),110.71728996211462,5.535864498105731
8,50,topn,AP-Top-N (N=8),107.13661870103185,5.356830935051592
8,50,topn,AP-Top-N (N=8),83.10079342448475,4.1550396712242375
8,50,topn,AP-Top-N (N=8),67.61139182239805,3.3805695911199027
8,50,topn,AP-Top-N (N=8),52.38754012393945,2.619377006196973
8,50,topn,AP-Top-N (N=8),105.378502569082,5.2689251284541
8,50,topn,AP-Top-N (N=8),51.991054105607795,2.5995527052803897
8,50,topn,AP-Top-N (N=8),106.59266237499267,5.3296331187496335
8,50,topn,AP-Top-N (N=8),74.7667330765677,3.7383366538283855
8,50,topn,AP-Top-N (N=8),80.20432386606612,4.010216193303306
8,50,topn,AP-Top-N (N=8),38.78538897250237,1.9392694486251183
8,50,topn,AP-Top-N (N=8),41.82186996243299,2.0910934981216496
8,50,topn,AP-Top-N (N=8),118.39863168537087,5.919931584268544
8,50,topn,AP-Top-N (N=8),61.97253268858125,3.0986266344290625
8,50,topn,AP-Top-N (N=8),62.72443327605866,3.136221663802933
8,50,topn,AP-Top-N (N=8),73.25586247666988,3.662793123833494
8,50,topn,AP-Top-N (N=8),54.71586840831691,2.7357934204158454
8,50,topn,AP-Top-N (N=8),102.8494779989422,5.1424738999471105
8,50,topn,AP-Top-N (N=8),68.39493179549817,3.419746589774908
8,50,topn,AP-Top-N (N=8),87.60152130568859,4.380076065284429
8,50,topn,AP-Top-N (N=8),93.11139953745028,4.655569976872514
8,50,topn,AP-Top-N (N=8),79.41558120469102,3.970779060234551
8,50,topn,AP-Top-N (N=8),106.71979410906943,5.335989705453471
8,50,topn,AP-Top-N (N=8),84.1538063171417,4.207690315857085
8,50,topn,AP-Top-N (N=8),19.75006477205588,0.987503238602794
8,50,topn,AP-Top-N (N=8),103.14062952878969,5.157031476439484
8,50,topn,AP-Top-N (N=8),109.42787265312796,5.471393632656398
8,50,topn,AP-Top-N (N=8),98.05041100826585,4.902520550413293
8,50,topn,AP-Top-N (N=8),83.89249402663181,4.19462470133159
8,50,topn,AP-Top-N (N=8),61.49093642140819,3.0745468210704097
8,50,topn,AP-Top-N (N=8),39.929370782294654,1.9964685391147328
8,50,topn,AP-Top-N (N=8),64.8078718983123,3.240393594915615
8,50,topn,AP-Top-N (N=8),18.355883715711098,0.9177941857855549
8,50,topn,AP-Top-N (N=8),72.56960835522572,3.628480417761286
8,50,topn,AP-Top-N (N=8),106.71457693980373,5.335728846990187
8,50,topn,AP-Top-N (N=8),102.74016129940668,5.137008064970334
8,50,topn,AP-Top-N (N=8),120.35032332431761,6.017516166215881
8,50,topn,AP-Top-N (N=8),97.77381221167839,4.888690610583919
8,50,topn,AP-Top-N (N=8),9.448587844996537,0.47242939224982683
8,50,topn,AP-Top-N (N=8),110.44192998970374,5.522096499485187
8,50,topn,AP-Top-N (N=8),99.67269822533115,4.983634911266557
8,50,topn,AP-Top-N (N=8),121.90113663236536,6.095056831618268
8,50,topn,AP-Top-N (N=8),94.99922006627659,4.74996100331383
8,50,topn,AP-Top-N (N=8),73.19438167839984,3.6597190839199913
8,50,topn,AP-Top-N (N=8),43.27802744115889,2.1639013720579445
8,50,topn,AP-Top-N (N=8),100.65038638092838,5.032519319046419
8,50,topn,AP-Top-N (N=8),39.61490091814384,1.980745045907192
8,50,topn,AP-Top-N (N=8),104.44250960497375,5.222125480248687
8,50,topn,AP-Top-N (N=8),67.53008992412218,3.3765044962061093
8,50,topn,AP-Top-N (N=8),61.178498271957764,3.058924913597888
8,50,topn,AP-Top-N (N=8),63.588234948525404,3.17941174742627
8,50,topn,AP-Top-N (N=8),107.74416884577931,5.387208442288966
8,50,topn,AP-Top-N (N=8),83.84824408300766,4.192412204150383
8,50,topn,AP-Top-N (N=8),53.68265048704175,2.6841325243520875
8,50,topn,AP-Top-N (N=8),90.30318583239819,4.515159291619909
8,50,topn,AP-Top-N (N=8),18.915410113141228,0.9457705056570613
8,50,topn,AP-Top-N (N=8),76.80922566286455,3.8404612831432274
8,50,topn,AP-Top-N (N=8),74.62864142737189,3.7314320713685944
8,50,topn,AP-Top-N (N=8),74.57527402680991,3.728763701340495
8,50,topn,AP-Top-N (N=8),52.10528041446047,2.6052640207230238
8,50,topn,AP-Top-N (N=8),62.90322780928499,3.1451613904642497
8,50,topn,AP-Top-N (N=8),107.83274285403938,5.39163714270197
8,50,topn,AP-Top-N (N=8),102.18300084464354,5.109150042232177
8,50,topn,AP-Top-N (N=8),95.74349866272958,4.787174933136479
8,50,topn,AP-Top-N (N=8),38.622069451159376,1.9311034725579685
8,50,topn,AP-Top-N (N=8),39.82794435179824,1.9913972175899117
8,50,topn,AP-Top-N (N=8),103.7273942184953,5.186369710924765
8,50,topn,AP-Top-N (N=8),96.89019101291106,4.8445095506455536
8,50,topn,AP-Top-N (N=8),80.45223171647395,4.0226115858236975
8,50,topn,AP-Top-N (N=8),103.88172215087788,5.194086107543894
8,50,topn,AP-Top-N (N=8),61.939825195804836,3.096991259790242
8,50,topn,AP-Top-N (N=8),22.52786822999181,1.1263934114995904
8,50,topn,AP-Top-N (N=8),56.689297420699305,2.834464871034965
8,50,topn,AP-Top-N (N=8),17.16681176476179,0.8583405882380896
8,50,topn,AP-Top-N (N=8),119.40085022464147,5.970042511232074
8,50,topn,AP-Top-N (N=8),85.69176345464535,4.284588172732268
8,50,topn,AP-Top-N (N=8),20.022204459045287,1.0011102229522644
8,50,topn,AP-Top-N (N=8),79.59336959976606,3.979668479988303
8,50,topn,AP-Top-N (N=8),8.082230499515838,0.4041115249757919
8,50,topn,AP-Top-N (N=8),89.2584815952361,4.462924079761805
8,50,topn,AP-Top-N (N=8),32.14699348722199,1.6073496743610995
8,50,topn,AP-Top-N (N=8),84.3756042253845,4.218780211269225
8,50,topn,AP-Top-N (N=8),75.93400180509367,3.7967000902546837
8,50,topn,AP-Top-N (N=8),64.60340020797554,3.2301700103987767
8,50,topn,AP-Top-N (N=8),69.73810770959065,3.486905385479532
8,50,topn,AP-Top-N (N=8),47.31942074789465,2.3659710373947322
8,50,topn,AP-Top-N (N=8),88.14616676259274,4.407308338129638
8,50,topn,AP-Top-N (N=8),82.29053027126734,4.114526513563367
8,50,topn,AP-Top-N (N=8),37.6252081371394,1.88126040685697
8,50,topn,AP-Top-N (N=8),54.81961887155978,2.740980943577989
8,50,topn,AP-Top-N (N=8),103.63617378226675,5.181808689113337
8,50,topn,AP-Top-N (N=8),90.06696256399387,4.503348128199693
8,50,topn,AP-Top-N (N=8),102.66732733855292,5.133366366927646
8,50,topn,AP-Top-N (N=8),40.75107362738713,2.0375536813693564
8,50,topn,AP-Top-N (N=8),85.68493472486773,4.284246736243387
8,50,topn,AP-Top-N (N=8),55.78915431726289,2.7894577158631444
8,50,topn,AP-Top-N (N=8),24.59162542514764,1.2295812712573821
8,50,topn,AP-Top-N (N=8),59.30508547037189,2.9652542735185947
8,50,topn,AP-Top-N (N=8),57.90515717846845,2.8952578589234226
8,50,topn,AP-Top-N (N=8),79.60550931115147,3.980275465557573
8,50,topn,AP-Top-N (N=8),88.78316530541314,4.439158265270657
8,50,topn,AP-Top-N (N=8),77.52254831427726,3.876127415713863
8,50,topn,AP-Top-N (N=8),92.174037818626,4.6087018909313
8,50,topn,AP-Top-N (N=8),89.77264328350542,4.488632164175271
8,50,topn,AP-Top-N (N=8),82.76412075024861,4.138206037512431
8,50,topn,AP-Top-N (N=8),94.10533160219838,4.705266580109919
8,50,topn,AP-Top-N (N=8),75.06662873285569,3.753331436642785
8,50,topn,AP-Top-N (N=8),45.45480771695278,2.272740385847639
8,50,topn,AP-Top-N (N=8),52.51387120997027,2.6256935604985134
8,50,topn,AP-Top-N (N=8),22.76320759392842,1.138160379696421
8,50,topn,AP-Top-N (N=8),14.025738917678364,0.7012869458839182
8,50,topn,AP-Top-N (N=8),84.50665791461759,4.22533289573088
8,50,topn,AP-Top-N (N=8),49.1994140333927,2.459970701669635
8,50,topn,AP-Top-N (N=8),100.94571583916984,5.047285791958491
8,50,topn,AP-Top-N (N=8),111.19641733798815,5.559820866899408
8,50,topn,AP-Top-N (N=8),92.61766218665159,4.630883109332579
8,50,topn,AP-Top-N (N=8),82.23052476277279,4.111526238138639
8,50,topn,AP-Top-N (N=8),77.64159986162387,3.8820799930811933
8,50,topn,AP-Top-N (N=8),70.67712343991387,3.5338561719956934
8,50,topn,AP-Top-N (N=8),56.98289966775128,2.849144983387564
8,50,topn,AP-Top-N (N=8),95.96192552628662,4.798096276314331
