K,method_id,label,throughput_mbps,se_bps_per_hz
45,random,Random,45.23432300382244,2.261716150191122
45,random,Random,64.2471743514556,3.21235871757278
45,random,Random,22.11722704276809,1.1058613521384046
45,random,Random,89.47638612124935,4.473819306062468
45,random,Random,10.80506956874738,0.5402534784373689
45,random,Random,19.366826614897057,0.9683413307448528
45,random,Random,101.14628214069171,5.0573141070345855
45,random,Random,20.64674788346266,1.032337394173133
45,random,Random,82.13449365355996,4.1067246826779975
45,random,Random,63.37681482356265,3.168840741178132
45,random,Random,27.474974269665054,1.3737487134832527
45,random,Random,64.92785632053152,3.246392816026576
45,random,Random,70.93549637366411,3.5467748186832058
45,random,Random,52.25534032499024,2.6127670162495122
45,random,Random,83.76021317422497,4.1880106587112484
45,random,Random,71.51056724570451,3.575528362285225
45,random,Random,59.930459392849066,2.996522969642453
45,random,Random,96.17817529282473,4.808908764641236
45,random,Random,27.606022679862424,1.3803011339931213
45,random,Random,67.11087706110239,3.3555438530551194
45,random,Random,25.35177843506596,1.2675889217532978
45,random,Random,65.94675885648458,3.2973379428242287
45,random,Random,90.48793919959569,4.524396959979785
45,random,Random,62.31783074196958,3.115891537098479
45,random,Random,53.56106979937728,2.678053489968864
45,random,Random,24.305926560374367,1.2152963280187183
45,random,Random,44.19706744694506,2.2098533723472533
45,random,Random,30.889539119474172,1.5444769559737086
45,random,Random,1.0240048158580988,0.05120024079290494
45,random,Random,107.66005434817794,5.383002717408897
45,random,Random,44.543259158003444,2.227162957900172
45,random,Random,44.891797778692535,2.2445898889346267
45,random,Random,88.31113631041484,4.415556815520742
45,random,Random,56.460210936576225,2.823010546828811
45,random,Random,87.32179304901346,4.366089652450674
45,random,Random,54.93058065791884,2.746529032895942
45,random,Random,72.9768241566937,3.648841207834685
45,random,Random,109.57343103073828,5.478671551536914
45,random,Random,73.73882464253758,3.686941232126879
45,random,Random,45.27311540004689,2.2636557700023445
45,random,Random,85.50790418269216,4.275395209134608
45,random,Random,18.55383979104819,0.9276919895524096
45,random,Random,5.234509644655564,0.2617254822327782
45,random,Random,76.28119564875529,3.8140597824377642
45,random,Random,25.28221744472491,1.2641108722362455
45,random,Random,7.7237668744250145,0.3861883437212507
45,random,Random,43.3206162119744,2.16603081059872
45,random,Random,97.67106293427533,4.8835531467137665
45,random,Random,52.869466291659116,2.643473314582956
45,random,Random,97.89179285680689,4.894589642840344
45,random,Random,58.42241573275242,2.921120786637621
45,random,Random,57.13686020252318,2.856843010126159
45,random,Random,74.40698244023368,3.720349122011684
45,random,Random,76.89629063756325,3.844814531878163
45,random,Random,66.72383971665495,3.3361919858327473
45,random,Random,51.79724618891498,2.589862309445749
45,random,Random,9.359973015248126,0.4679986507624064
45,random,Random,104.12691055853539,5.206345527926769
45,random,Random,108.32583498576868,5.416291749288434
45,random,Random,72.35273770971989,3.617636885485995
45,random,Random,13.849630442171966,0.6924815221085984
45,random,Random,24.817312889633794,1.2408656444816897
45,random,Random,74.09397538965948,3.704698769482974
45,random,Random,86.4243189813252,4.32121594906626
45,random,Random,108.02087911414073,5.401043955707036
45,random,Random,109.04542270235355,5.452271135117678
45,random,Random,66.49712719524301,3.3248563597621503
45,random,Random,84.21906407508627,4.210953203754313
45,random,Random,70.96945672453163,3.548472836226581
45,random,Random,73.31410909026484,3.665705454513242
45,random,Random,96.70131825155522,4.835065912577761
45,random,Random,82.9327979590152,4.14663989795076
45,random,Random,52.27923738245664,2.613961869122832
45,random,Random,88.96437709074446,4.448218854537223
45,random,Random,61.34283560357214,3.067141780178607
45,random,Random,109.6487362725949,5.482436813629745
45,random,Random,90.09659579800729,4.504829789900364
45,random,Random,19.98829585673925,0.9994147928369624
45,random,Random,56.52509164025383,2.8262545820126914
45,random,Random,28.9030245193302,1.44515122596651
45,random,Random,47.78502577501985,2.3892512887509922
45,random,Random,29.156194671088805,1.4578097335544402
45,random,Random,15.460509056139982,0.7730254528069991
45,random,Random,50.21904161249421,2.5109520806247105
45,random,Random,111.82911840526619,5.591455920263309
45,random,Random,101.82586881481787,5.091293440740893
45,random,Random,28.247372887887877,1.412368644394394
45,random,Random,68.46869782344213,3.4234348911721066
45,random,Random,83.76003586912942,4.188001793456471
45,random,Random,9.86277761021846,0.493138880510923
45,random,Random,13.007994082895816,0.6503997041447909
45,random,Random,96.52409787216716,4.826204893608358
45,random,Random,63.873866009657334,3.1936933004828667
45,random,Random,73.63902249024261,3.6819511245121306
45,random,Random,42.860505204819056,2.1430252602409525
45,random,Random,75.81544775696915,3.790772387848458
45,random,Random,79.5198546408523,3.975992732042615
45,random,Random,94.90958887249232,4.745479443624617
45,random,Random,15.990824252260788,0.7995412126130393
45,random,Random,107.24679318200273,5.362339659100137
45,random,Random,57.8697460697346,2.8934873034867303
45,random,Random,110.42900675795231,5.521450337897615
45,random,Random,77.37050633755064,3.868525316877532
45,random,Random,16.090490817781557,0.8045245408890778
45,random,Random,50.95445423337653,2.547722711668827
45,random,Random,110.1951508532888,5.50975754266444
45,random,Random,69.91632843804712,3.4958164219023558
45,random,Random,66.2628823208094,3.3131441160404695
45,random,Random,65.75522760080518,3.2877613800402594
45,random,Random,22.119168767972134,1.1059584383986067
45,random,Random,109.3674611956286,5.46837305978143
45,random,Random,82.56288272403349,4.128144136201675
45,random,Random,62.05289282688823,3.1026446413444115
45,random,Random,30.815955813991422,1.5407977906995711
45,random,Random,110.06732988850304,5.503366494425152
45,random,Random,72.1782569408905,3.6089128470445253
45,random,Random,36.66614354030147,1.8333071770150735
45,random,Random,56.90557089478428,2.845278544739214
45,random,Random,60.99884361105554,3.049942180552777
45,random,Random,10.815174911358838,0.5407587455679419
45,random,Random,84.8605989884423,4.243029949422115
